Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
nii6584,rf0011,Y,0.82291,0.67360,4.42261,24.37621
sii6717,rf0011,Y,0.78900,0.51798,7.26080,21.13751
sii6731,rf0011,Y,0.51171,0.38667,3.86031,15.79741
hbeta,rf0014,Y,1.00000,1.00000,0.00000,14.52794
oiii4959,rf0014,Y,0.37366,0.24706,2.00463,5.91693
oiii5007,rf0014,Y,1.21594,0.71152,7.15584,17.24958
oi6300,rf0014,Y,0.12128,0.03826,0.68449,1.00000
nii6548,rf0014,Y,0.12454,0.12324,0.09348,8.93338
halpha,rf0014,Y,2.86000,2.87130,-0.19718,49.92436
nii6584,rf0014,Y,0.37515,0.36280,0.29366,8.92138
sii6717,rf0014,Y,0.79601,0.39416,7.88302,15.61499
sii6731,rf0014,Y,0.54925,0.29430,5.08123,10.94670
hbeta,rf0015,Y,1.00000,1.00000,0.00000,636.90648
oiii4959,rf0015,Y,0.06927,0.05375,14.96982,66.82230
oiii5007,rf0015,Y,0.15198,0.15483,-2.56618,137.25983
oi6300,rf0015,Y,0.05717,0.01320,0.76911,1.00000
nii6548,rf0015,Y,0.36176,0.33430,40.92154,539.26360
halpha,rf0015,Y,2.86000,2.98961,-31.98168,705.72948
nii6584,rf0015,Y,1.08322,0.98420,48.93843,535.35149
sii6717,rf0015,Y,0.36495,0.37721,-8.12731,241.87136
sii6731,rf0015,Y,0.27992,0.28352,-2.61847,203.52668
hbeta,rf0017,Y,1.00000,1.00000,0.00000,50.16413
oiii4959,rf0017,Y,0.53613,0.36650,9.16410,28.96357
oiii5007,rf0017,Y,1.57151,1.05564,21.79003,66.37883
oi6300,rf0017,Y,0.09850,0.02913,0.70429,1.00000
nii6548,rf0017,Y,0.14092,0.12511,4.07023,36.27779
halpha,rf0017,Y,2.86000,2.87686,-0.76294,129.43444
nii6584,rf0017,Y,0.42499,0.36831,4.83694,36.27146
sii6717,rf0017,Y,0.64452,0.32138,22.47326,44.82394
sii6731,rf0017,Y,0.45663,0.24001,17.38944,36.65669
hbeta,rf0019,Y,1.00000,1.00000,0.00000,4.82090
oiii4959,rf0019,Y,0.34922,0.38091,-0.18266,2.01293
oiii5007,rf0019,Y,1.57156,1.09715,2.67868,8.87361
oi6300,rf0019,Y,-0.02741,0.02928,2.06840,1.00000
nii6548,rf0019,Y,0.10987,0.10979,0.00221,3.04122
halpha,rf0019,Y,2.86000,2.87395,-0.08654,17.73887
nii6584,rf0019,Y,0.33119,0.32319,0.07340,3.03936
sii6717,rf0019,Y,0.53327,0.30890,1.82567,4.33918
sii6731,rf0019,Y,0.45085,0.23070,1.91805,3.92809
hbeta,rf0020,Y,1.00000,1.00000,0.00000,14.68163
oiii4959,rf0020,Y,0.20386,0.16154,0.64872,3.12484
oiii5007,rf0020,Y,0.60883,0.46525,2.21749,9.40275
oi6300,rf0020,Y,0.14851,0.04259,0.71323,1.00000
nii6548,rf0020,Y,0.28387,0.23212,3.22520,17.69097
halpha,rf0020,Y,2.86000,2.89016,-0.52020,49.33613
nii6584,rf0020,Y,0.84922,0.68352,3.42375,17.54623
sii6717,rf0020,Y,0.84930,0.54342,5.64919,15.68518
sii6731,rf0020,Y,0.59575,0.40562,3.88135,12.16193
hbeta,rf0023,Y,1.00000,1.00000,0.00000,24.83350
oiii4959,rf0023,Y,0.50898,0.38091,3.24478,12.89524
oiii5007,rf0023,Y,1.80302,1.09715,14.21184,36.30155
oi6300,rf0023,Y,0.09046,0.02928,0.67627,1.00000
nii6548,rf0023,Y,0.10965,0.10979,-0.01748,14.04329
halpha,rf0023,Y,2.86000,2.87395,-0.29397,60.25751
nii6584,rf0023,Y,0.32995,0.32319,0.28707,14.00988
sii6717,rf0023,Y,0.61303,0.30890,9.82716,19.80836
sii6731,rf0023,Y,0.44710,0.23070,8.43009,17.41756
hbeta,rf0024,Y,1.00000,1.00000,0.00000,30.35192
oiii4959,rf0024,Y,0.07978,0.09066,-0.34964,2.56342
oiii5007,rf0024,Y,0.34668,0.26113,2.79319,11.31941
oi6300,rf0024,Y,0.14530,0.05229,0.64009,1.00000
nii6548,rf0024,Y,0.32654,0.28284,5.13914,38.40273
halpha,rf0024,Y,2.86000,2.89673,-1.11058,86.46836
nii6584,rf0024,Y,0.98371,0.83305,5.87424,38.35594
sii6717,rf0024,Y,0.76278,0.68958,2.58043,26.88946
sii6731,rf0024,Y,0.53954,0.51460,1.05080,22.73500
hbeta,rf0028,Y,1.00000,1.00000,0.00000,13.13254
oiii4959,rf0028,Y,0.36050,0.23801,1.64892,4.85311
oiii5007,rf0028,Y,1.05072,0.68546,4.59564,13.22007
oi6300,rf0028,Y,0.09694,0.03819,0.60599,1.00000
nii6548,rf0028,Y,0.14957,0.14027,0.60278,9.69443
halpha,rf0028,Y,2.86000,2.87430,-0.19931,39.85437
nii6584,rf0028,Y,0.45124,0.41295,0.82282,9.69665
sii6717,rf0028,Y,0.88251,0.41055,8.32933,15.57495
sii6731,rf0028,Y,0.36627,0.30653,0.92638,5.68008
hbeta,rf0029,Y,1.00000,1.00000,0.00000,46.80756
oiii4959,rf0029,Y,0.64044,0.36559,13.14955,30.64050
oiii5007,rf0029,Y,1.56286,1.05305,18.68878,57.29215
oi6300,rf0029,Y,0.10803,0.02731,0.74717,1.00000
nii6548,rf0029,Y,0.17122,0.15113,4.44283,37.85066
halpha,rf0029,Y,2.86000,2.88404,-0.76725,91.26153
nii6584,rf0029,Y,0.51548,0.44492,5.17141,37.77974
sii6717,rf0029,Y,0.57940,0.32942,16.61766,38.51558
sii6731,rf0029,Y,0.42916,0.24598,12.64130,29.61533
hbeta,rf0030,Y,1.00000,1.00000,0.00000,46.70307
oiii4959,rf0030,Y,0.17406,0.16154,0.76189,10.59347
oiii5007,rf0030,Y,0.52408,0.46525,2.98721,26.60914
oi6300,rf0030,Y,0.09328,0.04259,0.54344,1.00000
nii6548,rf0030,Y,0.30024,0.23212,11.32373,49.91012
halpha,rf0030,Y,2.86000,2.89016,-0.96148,91.18690
nii6584,rf0030,Y,0.90471,0.68352,12.19056,49.86124
sii6717,rf0030,Y,0.72202,0.54342,10.07040,40.71013
sii6731,rf0030,Y,0.50681,0.40562,6.12170,30.66219
hbeta,rf0031,Y,1.00000,1.00000,0.00000,588.03303
oiii4959,rf0031,Y,0.09062,0.06879,24.27209,100.77145
oiii5007,rf0031,Y,0.28982,0.19814,80.19808,253.51310
oi6300,rf0031,Y,0.05502,0.02013,0.63418,1.00000
nii6548,rf0031,Y,0.37196,0.35059,25.57094,445.22297
halpha,rf0031,Y,2.86000,2.96764,-19.37885,514.90936
nii6584,rf0031,Y,1.11288,1.03215,32.03886,441.64166
sii6717,rf0031,Y,0.49678,0.46936,14.43979,261.67635
sii6731,rf0031,Y,0.38236,0.35224,17.94267,227.75006
hbeta,rf0032,Y,1.00000,1.00000,0.00000,8.10726
oiii4959,rf0032,Y,0.49175,0.19277,2.60330,4.28178
oiii5007,rf0032,Y,1.03637,0.55518,3.88969,8.37740
oi6300,rf0032,Y,0.06424,0.03784,0.41089,1.00000
nii6548,rf0032,Y,0.26967,0.22541,1.60953,9.80659
halpha,rf0032,Y,2.86000,2.88934,-0.26243,25.58168
nii6584,rf0032,Y,0.81160,0.66369,1.78317,9.78485
sii6717,rf0032,Y,0.92060,0.49253,4.34063,9.33492
sii6731,rf0032,Y,0.84465,0.36771,5.59645,9.91121
hbeta,rf0033,Y,1.00000,1.00000,0.00000,15.12874
oiii4959,rf0033,Y,0.48756,0.38091,1.71409,7.83575
oiii5007,rf0033,Y,1.71236,1.09715,8.05326,22.41519
oi6300,rf0033,Y,0.13370,0.02928,0.78097,1.00000
nii6548,rf0033,Y,0.11465,0.10979,0.38255,9.01765
halpha,rf0033,Y,2.86000,2.87395,-0.21633,44.34261
nii6584,rf0033,Y,0.34567,0.32319,0.58613,9.01367
sii6717,rf0033,Y,0.64680,0.30890,7.43682,14.23528
sii6731,rf0033,Y,0.41902,0.23070,1.53059,3.40573
hbeta,rf0034,Y,1.00000,1.00000,0.00000,33.10948
oiii4959,rf0034,Y,0.74703,0.47619,9.03160,24.91080
oiii5007,rf0034,Y,2.28167,1.37176,22.18775,55.63773
oi6300,rf0034,Y,0.05134,0.02484,0.51617,1.00000
nii6548,rf0034,Y,0.07627,0.09945,-4.30053,14.15069
halpha,rf0034,Y,2.86000,2.87904,-0.55299,83.04479
nii6584,rf0034,Y,0.22943,0.29277,-3.89584,14.11356
sii6717,rf0034,Y,0.54401,0.26389,11.29232,21.93067
sii6731,rf0034,Y,0.34780,0.19706,8.03646,18.54229
hbeta,rf0040,Y,1.00000,1.00000,0.00000,86.81342
oiii4959,rf0040,Y,0.07516,0.02751,6.04112,9.52959
oiii5007,rf0040,Y,0.30010,0.07925,24.85399,33.77268
oi6300,rf0040,Y,0.05540,0.03386,0.38872,1.00000
nii6548,rf0040,Y,0.33875,0.39356,-16.07471,99.35590
halpha,rf0040,Y,2.86000,2.96600,-5.50145,148.43428
nii6584,rf0040,Y,1.01684,1.15915,-13.83778,98.87893
sii6717,rf0040,Y,0.55219,0.69990,-16.45017,61.49592
sii6731,rf0040,Y,0.38865,0.52503,-15.93083,45.39966
hbeta,rf0042,Y,1.00000,1.00000,0.00000,31.66552
oiii4959,rf0042,Y,0.73271,0.53971,6.37283,24.19444
oiii5007,rf0042,Y,2.25691,1.55484,16.62378,53.43951
oi6300,rf0042,Y,0.05267,0.02188,0.58459,1.00000
nii6548,rf0042,Y,0.09922,0.09255,1.23594,18.39412
halpha,rf0042,Y,2.86000,2.88244,-0.57171,72.86779
nii6584,rf0042,Y,0.29896,0.27249,1.62740,18.37595
sii6717,rf0042,Y,0.34992,0.23389,6.33983,19.11953
sii6731,rf0042,Y,0.26552,0.17463,4.82966,14.10866
hbeta,rf0043,Y,1.00000,1.00000,0.00000,65.38545
oiii4959,rf0043,Y,0.06317,0.07494,-0.88513,4.75046
oiii5007,rf0043,Y,0.26125,0.21583,3.29366,18.94608
oi6300,rf0043,Y,0.06385,0.01475,0.76905,1.00000
nii6548,rf0043,Y,0.38621,0.32798,11.27810,74.79802
halpha,rf0043,Y,2.86000,2.97974,-5.25383,125.48526
nii6584,rf0043,Y,1.16071,0.96559,12.52859,74.52862
sii6717,rf0043,Y,0.39724,0.38408,1.04651,31.56651
sii6731,rf0043,Y,0.30122,0.28840,0.99164,23.30237
hbeta,rf0045,Y,1.00000,1.00000,0.00000,38.62134
oiii4959,rf0045,Y,0.67727,0.47619,8.32755,28.04822
oiii5007,rf0045,Y,2.10194,1.37176,20.67419,59.51411
oi6300,rf0045,Y,0.09182,0.02484,0.72945,1.00000
nii6548,rf0045,Y,0.08506,0.09945,-3.36850,19.91526
halpha,rf0045,Y,2.86000,2.87904,-0.53281,80.01405
nii6584,rf0045,Y,0.25640,0.29277,-2.82282,19.90341
sii6717,rf0045,Y,0.46780,0.26389,12.83770,29.45199
sii6731,rf0045,Y,0.31061,0.19706,7.98874,21.85214
hbeta,rf0048,Y,1.00000,1.00000,0.00000,33.04612
oiii4959,rf0048,Y,0.53479,0.38091,5.53746,19.24453
oiii5007,rf0048,Y,1.77183,1.09715,17.90054,47.01011
oi6300,rf0048,Y,0.11505,0.02928,0.74546,1.00000
nii6548,rf0048,Y,0.12108,0.10979,1.98787,21.32187
halpha,rf0048,Y,2.86000,2.87395,-0.40756,83.54065
nii6584,rf0048,Y,0.36476,0.32319,2.42732,21.29660
sii6717,rf0048,Y,0.61947,0.30890,13.99802,27.92054
sii6731,rf0048,Y,0.40782,0.23070,9.10696,20.96896
hbeta,rf0049,Y,1.00000,1.00000,0.00000,22.30894
oiii4959,rf0049,Y,0.58493,0.38091,5.05409,14.48981
oiii5007,rf0049,Y,1.66196,1.09715,10.38355,30.55368
oi6300,rf0049,Y,0.07900,0.02928,0.62930,1.00000
nii6548,rf0049,Y,0.10620,0.10979,-0.46521,13.77177
halpha,rf0049,Y,2.86000,2.87395,-0.29932,61.35411
nii6584,rf0049,Y,0.32098,0.32319,-0.09482,13.79996
sii6717,rf0049,Y,0.54102,0.30890,6.83662,15.93448
sii6731,rf0049,Y,0.42419,0.23070,7.20722,15.80070
hbeta,rf0051,Y,1.00000,1.00000,0.00000,19.32940
oiii4959,rf0051,Y,0.80794,0.54229,5.18720,15.77640
oiii5007,rf0051,Y,2.57158,1.56227,14.71802,37.49932
oi6300,rf0051,Y,0.06920,0.02156,0.68847,1.00000
nii6548,rf0051,Y,0.06054,0.08391,-2.64348,6.84897
halpha,rf0051,Y,2.86000,2.88094,-0.40964,55.93737
nii6584,rf0051,Y,0.18259,0.24704,-2.41741,6.84837
sii6717,rf0051,Y,0.36462,0.22396,4.39196,11.38497
sii6731,rf0051,Y,0.30107,0.16724,2.98869,6.72337
hbeta,rf0053,Y,1.00000,1.00000,0.00000,84.13956
oiii4959,rf0053,Y,0.74703,0.50795,20.67810,64.61161
oiii5007,rf0053,Y,2.31732,1.46330,44.79108,121.53768
oi6300,rf0053,Y,0.09844,0.02336,0.76269,1.00000
nii6548,rf0053,Y,0.09212,0.09600,-1.75058,41.55565
halpha,rf0053,Y,2.86000,2.88074,-1.12820,155.56363
nii6584,rf0053,Y,0.27668,0.28263,-0.88955,41.38121
sii6717,rf0053,Y,0.42932,0.24889,20.94484,49.83737
sii6731,rf0053,Y,0.30192,0.18584,15.28052,39.74362
hbeta,rf0058,Y,1.00000,1.00000,0.00000,15.63375
oiii4959,rf0058,Y,0.32742,0.22809,1.68062,5.54007
oiii5007,rf0058,Y,0.85811,0.65690,3.12632,13.33262
oi6300,rf0058,Y,0.14575,0.03567,0.75527,1.00000
nii6548,rf0058,Y,0.22941,0.18854,2.83237,15.89913
halpha,rf0058,Y,2.86000,2.88274,-0.36850,46.35019
nii6584,rf0058,Y,0.68985,0.55508,3.09657,15.85071
sii6717,rf0058,Y,0.63146,0.43623,3.94881,12.77240
sii6731,rf0058,Y,0.52386,0.32573,4.32767,11.44238
hbeta,rf0059,Y,1.00000,1.00000,0.00000,10.38683
oiii4959,rf0059,Y,0.84346,0.36559,5.20785,9.19207
oiii5007,rf0059,Y,1.86361,1.05305,8.03869,18.48231
oi6300,rf0059,Y,0.19372,0.02731,0.85900,1.00000
nii6548,rf0059,Y,0.16694,0.15113,0.81575,8.60949
halpha,rf0059,Y,2.86000,2.88404,-0.28983,34.47419
nii6584,rf0059,Y,0.50060,0.44492,0.95207,8.55930
sii6717,rf0059,Y,0.83366,0.32942,6.92785,11.45375
sii6731,rf0059,Y,0.63305,0.24598,6.05534,9.90337
hbeta,rf0060,Y,1.00000,1.00000,0.00000,52.67150
oiii4959,rf0060,Y,0.37188,0.25766,6.67953,21.74744
oiii5007,rf0060,Y,1.26132,0.74203,23.00460,55.87686
oi6300,rf0060,Y,0.12713,0.03597,0.71706,1.00000
nii6548,rf0060,Y,0.14267,0.13827,1.12122,36.34816
halpha,rf0060,Y,2.86000,2.87345,-0.63672,135.40860
nii6584,rf0060,Y,0.42967,0.40703,1.91243,36.29367
sii6717,rf0060,Y,0.72510,0.38994,22.86471,49.46711
sii6731,rf0060,Y,0.49535,0.29119,14.41228,34.96815
hbeta,rf0061,Y,1.00000,1.00000,0.00000,5.26718
oiii4959,rf0061,Y,0.38192,0.18540,1.12885,2.19377
oiii5007,rf0061,Y,1.07599,0.53395,2.87809,5.71319
oi6300,rf0061,Y,0.21643,0.04026,0.81400,1.00000
nii6548,rf0061,Y,0.24722,0.21147,0.82033,5.67235
halpha,rf0061,Y,2.86000,2.88683,-0.16222,17.29222
nii6584,rf0061,Y,0.74590,0.62266,0.93752,5.67406
sii6717,rf0061,Y,1.00174,0.50061,3.30371,6.60402
sii6731,rf0061,Y,0.76742,0.37371,2.82685,5.51009
hbeta,rf0062,Y,1.00000,1.00000,0.00000,128.87858
oiii4959,rf0062,Y,0.20126,0.14752,7.01721,26.27766
oiii5007,rf0062,Y,0.52631,0.42489,12.28474,63.74978
oi6300,rf0062,Y,0.16605,0.03750,0.77419,1.00000
nii6548,rf0062,Y,0.41814,0.31056,39.16877,152.24235
halpha,rf0062,Y,2.86000,2.90438,-4.53697,292.40370
nii6584,rf0062,Y,1.25214,0.91444,40.76474,151.14933
sii6717,rf0062,Y,0.81327,0.57451,27.04783,92.13232
sii6731,rf0062,Y,0.53572,0.42889,14.01018,70.25261
hbeta,rf0064,Y,1.00000,1.00000,0.00000,52.43930
oiii4959,rf0064,Y,0.81564,0.57431,13.90466,46.99547
oiii5007,rf0064,Y,2.57134,1.65456,30.97419,86.87460
oi6300,rf0064,Y,0.09019,0.02012,0.77697,1.00000
nii6548,rf0064,Y,0.06345,0.08075,-5.97253,21.89727
halpha,rf0064,Y,2.86000,2.88248,-0.97849,124.46294
nii6584,rf0064,Y,0.19150,0.23776,-5.29268,21.91273
sii6717,rf0064,Y,0.36864,0.20968,14.58232,33.81618
sii6731,rf0064,Y,0.23962,0.15656,8.43975,24.34668
hbeta,rf0065,Y,1.00000,1.00000,0.00000,43.13742
oiii4959,rf0065,Y,0.50710,0.34914,7.55953,24.26956
oiii5007,rf0065,Y,1.47915,1.00561,18.22987,56.94334
oi6300,rf0065,Y,0.13576,0.03076,0.77339,1.00000
nii6548,rf0065,Y,0.11474,0.11324,0.33192,25.30450
halpha,rf0065,Y,2.86000,2.87226,-0.52318,122.09217
nii6584,rf0065,Y,0.34549,0.33333,0.88947,25.26115
sii6717,rf0065,Y,0.69713,0.32390,22.40154,41.84254
sii6731,rf0065,Y,0.46482,0.24192,11.63966,24.27258
hbeta,rf0068,Y,1.00000,1.00000,0.00000,12.95284
oiii4959,rf0068,Y,0.53408,0.35016,2.74852,7.98123
oiii5007,rf0068,Y,1.25304,1.00854,3.21924,16.49821
oi6300,rf0068,Y,0.06880,0.03022,0.56077,1.00000
nii6548,rf0068,Y,0.08618,0.10285,-1.22019,6.30937
halpha,rf0068,Y,2.86000,2.87171,-0.18504,45.20931
nii6584,rf0068,Y,0.25985,0.30275,-1.04143,6.30695
sii6717,rf0068,Y,0.57705,0.30969,5.14046,11.09465
sii6731,rf0068,Y,0.34025,0.23132,2.36304,7.38100
hbeta,rf0071,Y,1.00000,1.00000,0.00000,92.25996
oiii4959,rf0071,Y,0.10066,0.07526,2.71732,10.76804
oiii5007,rf0071,Y,0.24577,0.21675,2.96381,25.10385
oi6300,rf0071,Y,0.06012,0.01908,0.68269,1.00000
nii6548,rf0071,Y,0.42689,0.34376,20.17347,103.59926
halpha,rf0071,Y,2.86000,2.96814,-6.29665,166.53554
nii6584,rf0071,Y,1.28286,1.01203,21.79051,103.21827
sii6717,rf0071,Y,0.42501,0.44877,-2.40983,43.09432
sii6731,rf0071,Y,0.35125,0.33677,1.51253,36.68653
hbeta,rf0072,Y,1.00000,1.00000,0.00000,143.37840
oiii4959,rf0072,Y,1.57393,1.01776,51.70956,146.33521
oiii5007,rf0072,Y,4.90171,2.93216,78.70870,195.88543
oi6300,rf0072,Y,0.03756,0.01025,0.72713,1.00000
nii6548,rf0072,Y,0.02538,0.04517,-37.03478,47.48320
halpha,rf0072,Y,2.86000,2.85503,0.29124,167.71992
nii6584,rf0072,Y,0.07636,0.13304,-35.16170,47.36543
sii6717,rf0072,Y,0.17158,0.10140,27.15756,66.39658
sii6731,rf0072,Y,0.12271,0.07583,22.66540,59.33213
hbeta,rf0073,Y,1.00000,1.00000,0.00000,133.40244
oiii4959,rf0073,Y,0.95377,0.61044,45.25246,125.71066
oiii5007,rf0073,Y,2.91375,1.75842,70.69897,178.30286
oi6300,rf0073,Y,0.06521,0.01823,0.72051,1.00000
nii6548,rf0073,Y,0.12521,0.09460,24.22601,99.07819
halpha,rf0073,Y,2.86000,2.88763,-1.64165,169.90986
nii6584,rf0073,Y,0.37700,0.27854,25.83001,98.90232
sii6717,rf0073,Y,0.33809,0.20525,31.85714,81.07768
sii6731,rf0073,Y,0.24658,0.15322,25.92481,68.47701
hbeta,rf0074,Y,1.00000,1.00000,0.00000,13.41731
oiii4959,rf0074,Y,0.16202,0.12692,0.52058,2.40264
oiii5007,rf0074,Y,0.48598,0.36556,1.69504,6.84072
oi6300,rf0074,Y,0.16757,0.03947,0.76444,1.00000
nii6548,rf0074,Y,0.41752,0.33018,4.45626,21.30287
halpha,rf0074,Y,2.86000,2.90867,-0.69374,40.76684
nii6584,rf0074,Y,1.25876,0.97227,4.84624,21.29322
sii6717,rf0074,Y,0.68482,0.61614,1.06961,10.66501
sii6731,rf0074,Y,0.52903,0.46000,1.30938,10.03446
hbeta,rf0076,Y,1.00000,1.00000,0.00000,21.15686
oiii4959,rf0076,Y,0.47799,0.33602,3.24489,10.92459
oiii5007,rf0076,Y,1.53923,0.96780,10.00947,26.96202
oi6300,rf0076,Y,0.11217,0.03062,0.72704,1.00000
nii6548,rf0076,Y,0.13225,0.12896,0.35139,14.09792
halpha,rf0076,Y,2.86000,2.87527,-0.31665,59.31516
nii6584,rf0076,Y,0.39837,0.37962,0.66247,14.07872
sii6717,rf0076,Y,0.69777,0.33702,9.76760,18.89263
sii6731,rf0076,Y,0.45319,0.25170,6.44207,14.48969
hbeta,rf0077,Y,1.00000,1.00000,0.00000,64.60091
oiii4959,rf0077,Y,0.41732,0.33602,6.41346,32.91814
oiii5007,rf0077,Y,1.33290,0.96780,20.91337,76.35005
oi6300,rf0077,Y,0.08747,0.03062,0.65000,1.00000
nii6548,rf0077,Y,0.15703,0.12896,9.68367,54.17582
halpha,rf0077,Y,2.86000,2.87527,-0.75772,141.93806
nii6584,rf0077,Y,0.47251,0.37962,10.62451,54.04767
sii6717,rf0077,Y,0.53853,0.33702,20.16055,53.87788
sii6731,rf0077,Y,0.36400,0.25170,12.99594,42.12383
hbeta,rf0079,Y,1.00000,1.00000,0.00000,11.67225
oiii4959,rf0079,Y,0.20154,0.22896,-0.34838,2.56029
oiii5007,rf0079,Y,1.11015,0.65940,4.72989,11.64939
oi6300,rf0079,Y,0.16470,0.03812,0.76853,1.00000
nii6548,rf0079,Y,0.17805,0.15730,1.12612,9.66164
halpha,rf0079,Y,2.86000,2.87731,-0.21728,35.89834
nii6584,rf0079,Y,0.53686,0.46310,1.32714,9.65846
sii6717,rf0079,Y,0.70463,0.42695,4.29420,10.89671
sii6731,rf0079,Y,0.56967,0.31877,3.92086,8.90222
hbeta,rf0083,Y,1.00000,1.00000,0.00000,13.28239
oiii4959,rf0083,Y,0.53564,0.31738,3.12103,7.65956
oiii5007,rf0083,Y,1.08930,0.91407,2.24212,13.93846
oi6300,rf0083,Y,0.09592,0.03225,0.66384,1.00000
nii6548,rf0083,Y,0.12353,0.11668,0.43544,7.86307
halpha,rf0083,Y,2.86000,2.87056,-0.15525,42.05508
nii6584,rf0083,Y,0.37199,0.34347,0.60179,7.85051
sii6717,rf0083,Y,0.79748,0.33890,6.87151,11.94977
sii6731,rf0083,Y,0.45591,0.25313,4.20599,9.45653
hbeta,rf0084,Y,1.00000,1.00000,0.00000,27.63522
oiii4959,rf0084,Y,0.26632,0.18385,2.61060,8.43045
oiii5007,rf0084,Y,0.68591,0.52949,4.34549,19.05592
oi6300,rf0084,Y,0.08419,0.04262,0.49375,1.00000
nii6548,rf0084,Y,0.21117,0.17941,3.56899,23.72898
halpha,rf0084,Y,2.86000,2.88167,-0.50623,66.81290
nii6584,rf0084,Y,0.63637,0.52827,4.02731,23.70758
sii6717,rf0084,Y,0.79217,0.48843,8.43500,21.99914
sii6731,rf0084,Y,0.52632,0.36458,5.96558,19.41284
hbeta,rf0092,Y,1.00000,1.00000,0.00000,107.47204
oiii4959,rf0092,Y,0.08454,0.05875,4.13722,13.56234
oiii5007,rf0092,Y,0.15494,0.16922,-2.18174,23.65985
